tr,eu5,imm7,ref2,ref3,ref4,country,germany,name,male,age,edu,income,unemployed,lrscale
0,0.3,0.5,0.5,0.5,0.5,1,0,Estonia,0,35,7,5,0,6
1,0,0,0.25,0.5,0.75,1,0,Estonia,1,38,4,4,0,5
0,0.3,0.6,0,0,0.75,1,0,Estonia,0,65,7,3,0,7
0,0,0.5,0.75,0.75,0,1,0,Estonia,0,67,5,3,0,5
1,0,0.4,0.25,0.5,0.25,1,0,Estonia,1,84,4,4,0,5
0,0.6,0.5,0,0.75,0,1,0,Estonia,0,51,5,3,0,5
0,0.2,0.5,0.5,0.5,0.75,1,0,Estonia,1,62,4,3,0,5
1,0.6,0.3,0.25,0.25,0.25,1,0,Estonia,1,68,4,5,0,5
0,0.5,0.5,1,0,1,1,0,Estonia,0,48,5,4,0,5
0,,0.2,0,0,0,1,0,Estonia,0,26,5,9,0,
0,0,0.5,0.25,0.5,0.25,1,0,Estonia,1,38,6,10,0,0
0,0.6,0.5,0.5,0.5,0.5,1,0,Estonia,1,60,7,10,0,5
1,0.3,0.8,0.75,0.5,0.75,1,0,Estonia,0,41,5,3,0,5
1,0.3,0.2,0,0,0,1,0,Estonia,0,57,4,8,0,5
0,0.3,0.4,0,0,0,1,0,Estonia,0,76,5,4,0,6
0,0.8,0.4,0,0.75,0.75,1,0,Estonia,1,54,1,4,0,5
0,0.7,0.6,0.25,0,0.25,1,0,Estonia,1,44,4,7,0,5
0,0.3,0.3,0,,0,1,0,Estonia,1,76,7,4,0,5
1,0.6,0.6,0.25,0.75,0.75,1,0,Estonia,1,27,7,8,0,8
1,0,0.6,1,1,0.5,1,0,Estonia,1,27,2,9,0,5
0,0.1,0.5,0.25,0.5,0.25,1,0,Estonia,0,76,4,3,0,0
0,0.5,0.5,0.25,0.5,0.5,1,0,Estonia,0,63,2,1,0,5
0,0,0.2,0,0.25,0,1,0,Estonia,1,47,5,8,0,8
0,0.7,0.5,0.5,1,0.75,1,0,Estonia,0,19,4,8,0,
0,0.5,0.8,0,1,0,1,0,Estonia,0,29,2,3,0,5
0,0,0,0,0.5,0,1,0,Estonia,1,61,2,3,0,5
1,0,0.5,0.75,0.25,0.75,1,0,Estonia,1,54,5,7,0,5
0,0.5,0,0,0,0,1,0,Estonia,0,30,4,3,0,4
0,0.3,0.7,0.75,0.75,0.5,1,0,Estonia,1,27,4,8,1,2
1,0.5,0.3,0,0,0.75,1,0,Estonia,1,39,6,5,0,
0,0.3,0.2,0.5,0.75,0.25,1,0,Estonia,1,18,2,3,1,6
0,0.5,0.3,0.75,0.25,0.25,1,0,Estonia,0,67,4,6,0,6
0,0.8,0.5,0.25,0.5,0.75,1,0,Estonia,0,86,4,4,0,10
0,0.1,0,0.25,0.25,0.5,1,0,Estonia,0,76,4,3,0,7
0,0.8,0.6,0.75,0.5,0.75,1,0,Estonia,0,36,6,9,0,3
1,0.5,0.5,0,0.25,0.75,1,0,Estonia,0,40,7,10,0,10
0,0.5,0.5,0.5,0.5,0.5,1,0,Estonia,0,81,2,3,0,5
1,0,0,0,0.25,0,1,0,Estonia,1,49,4,10,0,5
1,0.5,1,0.75,0.25,0.75,1,0,Estonia,1,22,4,6,0,5
0,0.3,0.6,0.5,0.5,0.75,1,0,Estonia,0,52,7,8,0,6
0,,,,,,1,0,Estonia,0,83,7,3,0,
0,0.4,0.2,0,0.25,0.5,1,0,Estonia,1,55,4,6,0,5
0,,0.1,0,0.5,0.75,1,0,Estonia,1,64,2,3,0,5
0,0,0.5,1,0,0,1,0,Estonia,1,38,3,5,0,5
1,0.3,0,0.75,0.25,0.25,1,0,Estonia,1,19,2,5,0,5
0,0.5,0.5,0.5,0.5,0.5,1,0,Estonia,1,51,5,4,0,5
1,0.5,0.6,0.25,0.5,0.75,1,0,Estonia,0,29,5,4,0,5
0,0.5,0.5,0.25,0.25,0,1,0,Estonia,0,47,5,6,0,5
0,0.1,0.2,0,0.25,0,1,0,Estonia,0,64,4,2,0,
0,0.7,0.4,0,0,0,1,0,Estonia,0,39,4,2,0,4
0,0.6,0.6,0.25,0.5,0.5,1,0,Estonia,1,40,5,8,0,6
0,0.4,0.1,0.75,0,0,1,0,Estonia,1,50,4,4,0,6
0,0.5,0,0.5,0,0.25,1,0,Estonia,0,78,5,1,0,5
1,0.6,0.9,1,0.5,0.5,1,0,Estonia,0,38,6,8,0,10
1,0.5,0.5,0.25,0,0.75,1,0,Estonia,0,60,7,8,0,7
0,0.7,0.1,0,0,0,1,0,Estonia,0,37,4,9,0,6
0,0.6,0.3,0,0,0.25,1,0,Estonia,1,75,4,2,0,5
0,0.5,0.5,1,0,0.5,1,0,Estonia,0,29,6,9,0,5
0,0.1,0.6,0.75,0.25,0.25,1,0,Estonia,0,60,5,4,0,6
0,0.3,0.5,0.5,0.25,0.75,1,0,Estonia,1,49,3,7,0,5
0,0.4,0.6,0.25,0.25,0.25,1,0,Estonia,0,62,4,3,0,9
0,0.4,0.5,0.75,0.25,0.25,1,0,Estonia,0,56,7,7,0,5
0,0.4,0.9,1,0.5,0.75,1,0,Estonia,1,54,7,9,0,8
0,0.2,1,0.75,0.25,0.25,1,0,Estonia,1,42,6,7,0,10
0,0.6,0.7,0.5,0.25,0.75,1,0,Estonia,1,42,2,2,0,5
0,0.2,0.2,0,0.5,0.75,1,0,Estonia,1,45,4,7,0,3
1,0.2,0.3,0,0.25,0.5,1,0,Estonia,0,22,4,7,0,7
1,0.2,0.6,0.25,0.25,0.25,1,0,Estonia,1,57,6,6,0,8
0,0.5,0.6,0,0.25,0.5,1,0,Estonia,1,28,5,8,0,7
0,0,0.4,0,0.25,0.5,1,0,Estonia,1,44,5,6,0,3
0,0.6,1,0,0.25,0,1,0,Estonia,0,47,4,,0,5
1,0.7,0.7,0.25,0.25,0.5,1,0,Estonia,1,35,4,8,0,7
0,0.5,0.7,0.5,0.5,0.5,1,0,Estonia,0,66,7,8,0,8
0,0.7,0.5,0,,0.75,1,0,Estonia,1,76,4,2,0,4
1,1,0.8,0.5,0.25,1,1,0,Estonia,1,31,6,10,0,9
0,0.6,0.5,0.25,0.25,0.75,1,0,Estonia,1,58,4,4,0,5
1,0.3,0.4,0.25,0.75,0.25,1,0,Estonia,0,45,4,6,0,7
0,0,0,0,0,0.75,1,0,Estonia,0,77,2,1,0,
0,0.5,0.5,0.25,0.25,0.5,1,0,Estonia,0,42,4,5,0,4
0,0.4,0.3,0.75,0.25,0.75,1,0,Estonia,1,32,2,9,0,7
1,0.8,0,0,0.25,0.25,1,0,Estonia,1,18,2,3,0,7
0,,0.1,0.75,0.5,0.75,1,0,Estonia,1,32,4,1,0,3
1,0.5,0.7,0.25,0,0.25,1,0,Estonia,1,36,4,8,0,5
0,0.5,0.1,1,0,1,1,0,Estonia,1,66,4,3,0,5
0,0.5,0.2,0.25,0.25,1,1,0,Estonia,1,27,5,4,0,
0,0.5,0.2,0.25,0.25,0.25,1,0,Estonia,1,48,4,3,0,8
1,0.1,0.4,0.75,0.75,0.75,1,0,Estonia,0,65,4,4,0,5
1,0.8,0.5,0.75,0.25,0.5,1,0,Estonia,0,16,2,5,0,5
0,0.4,0.8,0.25,0.25,0.25,1,0,Estonia,0,53,4,2,0,
1,0.9,0.8,0,0.25,0.25,1,0,Estonia,0,50,5,1,0,8
0,0.3,0.5,0,0.25,0.25,1,0,Estonia,0,52,6,10,0,6
1,0.8,0.8,0.25,0.25,0.25,1,0,Estonia,0,50,5,3,0,6
0,1,0.3,0.25,0.25,0.25,1,0,Estonia,0,37,4,6,1,5
0,0.6,0.6,0.25,0.5,0.5,1,0,Estonia,0,37,6,7,0,5
0,0,0,0,0.25,0.25,1,0,Estonia,1,56,4,7,0,1
0,0.6,0.8,0,0,0.75,1,0,Estonia,1,70,3,1,0,10
1,0.1,0.3,0.25,0.25,0.75,1,0,Estonia,0,57,4,1,0,1
0,0.6,0.6,0.25,0.25,0.5,1,0,Estonia,1,37,7,9,0,6
1,0.8,0.6,0.25,0.5,0.5,1,0,Estonia,1,49,7,9,0,8
0,0.8,0.1,0,0,0,1,0,Estonia,0,39,6,7,0,5
0,,0.5,0.5,0.5,0.5,1,0,Estonia,0,90,2,3,0,5
0,0.2,0.6,0,1,0.25,1,0,Estonia,0,42,7,10,0,4
0,0.3,0.5,0.25,0.25,0.25,1,0,Estonia,1,45,5,3,0,5
0,0.7,0.5,0.25,0.25,0.75,1,0,Estonia,1,65,4,6,0,7
0,0.5,0.7,0.75,0.5,0.5,1,0,Estonia,0,18,2,5,0,5
1,0.6,0.6,0.25,0.25,0.5,1,0,Estonia,0,45,4,6,0,7
0,1,0.5,0.5,0.25,0.75,1,0,Estonia,0,78,2,1,0,5
0,0.5,0.5,0.5,0.25,0.5,1,0,Estonia,0,53,4,10,0,5
1,0.7,0.7,0.25,0.5,0.5,1,0,Estonia,0,20,4,,0,6
0,0.5,0.2,0.25,0,0.75,1,0,Estonia,0,26,6,8,0,5
0,0.5,0.6,0.5,0.5,0.5,1,0,Estonia,0,49,7,7,0,6
0,0.4,0.8,0.25,0.5,0.25,1,0,Estonia,0,62,4,1,0,5
0,0.4,0.5,0.25,0.5,0.5,1,0,Estonia,0,50,5,6,0,5
1,0.1,0,0.5,0.75,0.75,1,0,Estonia,0,54,4,3,0,5
0,0.5,0.4,0.25,0.25,0.25,1,0,Estonia,0,25,5,10,0,7
0,0.3,0.1,0,0,0,1,0,Estonia,1,32,4,8,0,7
0,0.3,0,0.25,0.5,0.5,1,0,Estonia,0,23,4,2,1,5
0,,0.5,0,0.5,0.25,1,0,Estonia,1,80,7,3,0,5
0,0.7,0.4,0.75,0.25,0.75,1,0,Estonia,0,22,7,1,0,2
0,0.6,0.4,0,0.75,0.25,1,0,Estonia,0,46,7,9,0,7
0,0.6,0.5,0.25,0.75,0.5,1,0,Estonia,1,74,4,2,0,6
1,0.3,0.5,0.25,0.25,0.75,1,0,Estonia,1,39,6,8,0,5
0,0.9,0.4,0,1,0.25,1,0,Estonia,0,31,7,8,0,5
1,0.5,0.5,0.25,0.25,0,1,0,Estonia,0,81,7,2,0,5
0,0.4,0.1,0,0.25,0.75,1,0,Estonia,1,89,1,1,0,8
0,0.2,0.2,0,0.5,0,1,0,Estonia,1,45,2,4,0,5
1,0,0.1,0,0,0,1,0,Estonia,1,73,2,3,0,5
0,0.1,0.1,0.25,0.25,0.75,1,0,Estonia,1,41,4,10,0,5
0,0.3,0.5,0.25,0.25,0.25,1,0,Estonia,1,45,4,3,0,5
1,0.6,0.1,0,0,0,1,0,Estonia,0,68,2,1,0,
0,0.5,0.5,0.5,0.25,0.5,1,0,Estonia,1,62,7,8,0,7
0,0.7,0.6,0.25,0.25,0.25,1,0,Estonia,1,75,7,6,0,10
0,0.1,0.5,0.25,0.25,0.75,1,0,Estonia,1,57,4,5,0,3
0,0.5,0.4,0,0.5,0.75,1,0,Estonia,0,25,4,5,0,5
1,0.8,0.6,0.25,0.5,0.75,1,0,Estonia,1,29,6,8,0,6
1,0.6,0.9,0.5,0.25,0.75,1,0,Estonia,1,51,2,1,0,5
0,0.1,0.5,0,1,0,1,0,Estonia,1,60,5,7,0,3
1,0.3,0,1,0.25,0.25,1,0,Estonia,1,66,3,8,0,6
0,0.2,0.1,0.5,0.25,0,1,0,Estonia,1,61,4,10,0,5
1,0.2,0.5,0.25,0.5,0.25,1,0,Estonia,1,40,4,4,0,5
0,0.5,0.5,0.75,0.25,0.5,1,0,Estonia,0,70,4,3,0,5
0,0.5,0.2,0,0.25,0.75,1,0,Estonia,0,22,2,1,0,
0,0.3,0.5,0.25,0.5,0.75,1,0,Estonia,1,25,5,4,0,5
0,0.3,0.7,0.25,0.5,0.5,1,0,Estonia,0,28,4,3,0,
0,0.2,0,0.25,,0.75,1,0,Estonia,1,60,5,4,0,
0,0.6,0.6,0.25,0.5,0.25,1,0,Estonia,0,24,5,8,0,5
0,0.4,0.6,0.25,0.25,1,1,0,Estonia,1,54,4,4,0,5
1,0.1,0.2,0.5,0.75,0.75,1,0,Estonia,0,37,4,4,0,7
0,0,0,0.5,0.5,0.5,1,0,Estonia,1,45,5,2,0,
0,0,0.2,0,0,0.25,1,0,Estonia,0,44,5,7,1,4
0,0.7,0.7,0.25,0.25,0.75,1,0,Estonia,0,61,3,6,0,8
0,0.5,0.5,0.5,0.5,0.75,1,0,Estonia,0,17,2,,0,5
0,0.1,0.4,0.25,0.5,0.75,1,0,Estonia,1,42,4,6,0,5
0,0.9,0.6,0.25,0.5,0.75,1,0,Estonia,1,28,5,9,0,0
0,0.6,0.6,0.5,0.25,0.75,1,0,Estonia,0,46,7,4,0,3
0,0.6,0.4,0.25,0.5,0.75,1,0,Estonia,1,30,2,3,0,4
0,0.3,0.2,0.5,0.5,0.5,1,0,Estonia,0,57,7,6,0,5
0,0,0.5,1,0,0.5,1,0,Estonia,0,63,5,3,0,5
0,0.1,0.1,0,0,0,1,0,Estonia,0,66,4,1,0,
0,0.9,0.9,0.25,0.5,0.25,1,0,Estonia,1,32,6,10,0,8
1,0.2,0.2,0,0,0.75,1,0,Estonia,0,62,4,2,0,5
0,0.9,0.1,0.25,0.25,0.25,1,0,Estonia,1,72,2,3,0,5
0,0.5,0.4,0,0,0.25,1,0,Estonia,1,62,7,6,0,7
1,0.4,0.3,0.25,0.5,0.5,1,0,Estonia,1,22,2,4,0,5
1,0.8,0.5,0.75,0.5,0.75,1,0,Estonia,0,33,6,7,0,5
0,0.6,0.5,0.25,0.25,0.25,1,0,Estonia,0,16,2,2,0,5
0,0.3,,0.25,0.25,0.25,1,0,Estonia,0,60,7,8,0,5
1,1,1,0.25,0.75,0.75,1,0,Estonia,1,23,4,1,0,4
0,0.8,0.2,0.75,0,0.25,1,0,Estonia,0,79,2,1,0,5
0,1,0.6,0.25,0.25,0.5,1,0,Estonia,1,55,4,6,0,6
0,0,0.6,0.25,0.25,0.5,1,0,Estonia,0,37,5,6,0,5
0,0.3,0.3,0.25,0.25,0.25,1,0,Estonia,1,73,5,1,0,4
1,0.3,0.8,0.25,0.75,0.75,1,0,Estonia,1,61,5,8,0,4
0,0.7,0,0.25,0.75,1,1,0,Estonia,1,79,1,3,0,
0,0.3,0.5,0,0,0.5,1,0,Estonia,0,61,4,4,0,3
0,0.6,0.7,0.25,0.5,0.5,1,0,Estonia,0,53,7,7,0,7
1,0.6,0.4,0.5,0.5,0.75,1,0,Estonia,0,59,5,5,0,7
1,0.4,0.6,0.5,0.5,0.75,1,0,Estonia,1,51,3,5,0,5
0,0.2,0.3,0.5,0.25,0.5,1,0,Estonia,1,33,5,7,0,
0,,0,0.25,0.25,0.75,1,0,Estonia,1,82,2,3,0,6
1,0.7,0.6,0.75,0.5,0.75,0,,Finland,0,55,2,3,0,6
1,0.1,0.5,0.25,0.5,0.75,0,,Finland,0,44,6,4,0,7
1,0.2,0.6,0,0.5,0.75,0,,Finland,1,18,4,10,0,10
0,0.5,0.9,0.5,0.75,0.75,0,,Finland,1,78,6,8,0,8
0,,0.7,0.25,,,0,,Finland,0,34,6,9,0,9
0,0.7,0.7,0.5,0.25,0.75,0,,Finland,1,72,6,7,0,5
0,0.3,0.5,0,0.25,0,0,,Finland,1,56,5,8,0,8
0,0.3,0.5,0.25,0.5,0.75,0,,Finland,0,39,6,9,0,5
0,0.5,0.7,0.5,0.25,0.75,0,,Finland,0,40,7,8,0,4
1,0.5,0.7,0.5,0.25,0.75,0,,Finland,0,54,4,6,0,6
0,0.4,0.2,0.25,0.75,0.75,0,,Finland,1,37,5,9,0,4
0,0.8,1,0.5,0.25,0.75,0,,Finland,1,28,6,6,0,8
0,0,0.2,0,0.25,0.75,0,,Finland,1,39,4,7,0,5
0,0.4,0.8,0.75,0.5,0.75,0,,Finland,1,58,7,10,0,9
0,0.9,0.7,0.5,0.5,0.5,0,,Finland,1,37,4,10,0,8
0,0.8,0.4,0.5,0.75,0.5,0,,Finland,1,38,6,9,0,9
0,0.5,0.5,0.5,0.75,0.75,0,,Finland,0,54,6,8,0,7
0,0.5,0.6,0.75,0.75,0.75,0,,Finland,0,25,6,1,0,4
0,0.8,0.8,0.5,0.5,0.25,0,,Finland,1,44,7,10,0,8
0,0.8,0.8,1,0.75,1,0,,Finland,0,22,4,6,0,3
1,0.7,0.7,0.5,0.5,0.75,0,,Finland,1,46,7,10,0,7
0,0.3,0.7,0.25,0.5,0.75,0,,Finland,1,35,7,5,0,5
0,0.8,0.7,0.75,1,1,0,,Finland,1,40,6,9,0,4
0,0.7,0.8,1,1,0.75,0,,Finland,0,31,6,4,0,0
0,0.8,0.8,1,0.75,1,0,,Finland,0,37,4,8,0,2
0,0.7,0.8,0.75,0.75,1,0,,Finland,1,83,2,3,0,8
0,0.5,0.6,1,1,1,0,,Finland,0,69,6,5,0,3
1,0,0,,0.25,0.5,0,,Finland,1,72,1,1,0,0
0,0.5,0.5,0.75,0.75,0.75,0,,Finland,0,28,7,6,0,4
1,0.4,0.8,0.75,0.75,0.75,0,,Finland,1,62,5,10,0,7
0,0.5,0.9,0.75,0.75,1,0,,Finland,0,48,6,4,0,8
1,0.7,0.7,0.75,0.5,0.5,0,,Finland,0,20,4,2,0,8
1,0.8,0.8,1,0.25,0.5,0,,Finland,0,36,6,9,0,4
0,0.5,0.8,0.5,0.5,0.75,0,,Finland,0,59,7,8,0,6
1,0.5,0.3,0.5,0.75,0.75,0,,Finland,1,33,4,7,0,2
0,0.7,1,1,1,0.75,0,,Finland,1,59,7,10,0,8
1,0.3,0.8,0.75,0.5,0.75,0,,Finland,0,54,7,6,0,6
0,0.5,0.5,0.25,0.5,0.75,0,,Finland,0,65,7,10,0,3
0,0.9,0.7,0.5,0.5,0.75,0,,Finland,1,23,4,1,0,6
1,0.7,0.8,0.75,0.5,0.75,0,,Finland,0,45,7,10,0,9
0,0.7,0.8,0.75,0.75,1,0,,Finland,1,17,2,,0,9
0,0.5,0.6,0.5,0.5,0.25,0,,Finland,0,79,4,2,0,6
0,0.7,0.9,0.75,0.75,1,0,,Finland,0,73,5,3,0,7
0,0.3,0.1,0,0,0.5,0,,Finland,1,43,7,7,0,5
0,0.8,0.6,0.75,0.75,1,0,,Finland,0,24,4,1,0,5
1,0.5,0.6,0.5,0.75,0.75,0,,Finland,1,49,4,7,0,5
0,0.5,0.6,0.5,0.5,0.75,0,,Finland,0,45,6,5,0,7
0,0.4,0.6,0.75,0.5,0.75,0,,Finland,1,84,2,6,0,2
0,0.7,0.7,0.5,0.5,0.75,0,,Finland,0,52,5,5,0,6
0,0.7,0.9,0.75,0.75,1,0,,Finland,0,40,6,7,0,6
1,0.2,0.4,0,0.25,0.25,0,,Finland,1,32,7,8,0,8
0,0.4,0.9,0.5,0.75,0.75,0,,Finland,0,39,7,10,0,6
1,0.4,0.2,0.5,0.25,0.75,0,,Finland,1,17,2,7,0,4
0,1,0.9,1,0.5,0.75,0,,Finland,1,38,7,10,0,5
0,0.5,0.6,0,0.75,1,0,,Finland,1,44,7,9,0,8
0,0.5,0.2,0.25,0.75,0.75,0,,Finland,0,62,5,5,0,5
0,0.5,0.6,0.5,0.75,0.5,0,,Finland,1,51,4,8,0,6
0,0.8,0.8,0.25,0.75,0.75,0,,Finland,1,69,6,9,0,8
0,0.4,0.5,0.25,0.25,0.5,0,,Finland,0,54,4,8,0,7
0,0,0.9,0.75,0.25,0.75,0,,Finland,1,59,4,6,0,9
0,0.4,0.5,0.25,0.25,0.25,0,,Finland,0,64,5,7,0,5
0,0.5,0.3,0.75,0.75,0.75,0,,Finland,0,80,1,5,0,1
0,0.5,0.7,0.75,0.5,0.75,0,,Finland,0,55,6,8,0,7
0,0.6,0.8,0.75,0.75,0.75,0,,Finland,0,42,7,7,0,6
0,0.7,0.8,0.75,0.75,0.75,0,,Finland,1,35,7,5,0,3
1,0.3,0.5,0.75,0.75,0.75,0,,Finland,0,41,5,8,0,3
0,0.3,0.5,0.25,0.25,0.25,0,,Finland,1,69,1,3,0,3
0,0.7,0.8,0.25,0.25,0.75,0,,Finland,0,51,7,3,0,6
0,0.7,0.8,0.5,0.5,0.5,0,,Finland,1,38,4,8,0,5
1,0.7,0.8,1,0.25,0.5,0,,Finland,1,64,7,6,0,3
0,0.1,0.5,1,0.25,0.75,0,,Finland,0,47,7,6,0,7
0,0.3,0.8,0.75,0.75,0.25,0,,Finland,0,74,1,7,0,1
0,0.8,0.7,0.5,0.25,0.75,0,,Finland,0,42,6,8,0,3
0,0.5,0.5,0.5,0.5,0.75,0,,Finland,1,35,6,9,0,7
1,0.5,0.3,0.25,0.25,0.25,0,,Finland,1,51,4,6,0,6
0,0.5,0,0.25,0,0.75,0,,Finland,0,24,4,8,0,4
0,0.3,0.8,0.5,0.25,0.5,0,,Finland,1,58,5,8,0,5
0,0.8,0.8,0.5,0.75,0.75,0,,Finland,0,17,2,7,0,5
0,0.9,0.8,0.5,1,0.75,0,,Finland,1,41,6,9,0,8
0,0.2,0.3,0,0.25,0,0,,Finland,1,29,4,6,0,5
0,0.8,0.7,0.25,0.5,0.75,0,,Finland,1,63,4,8,0,6
0,0.5,0.5,0.5,0.5,0.75,0,,Finland,1,18,2,,0,5
0,0.5,0.7,0.75,0.75,0.5,0,,Finland,0,36,6,9,0,8
0,0.5,0.4,0.5,0.5,0.75,0,,Finland,0,29,6,4,0,3
0,0.6,0.6,0.5,0.25,0.75,0,,Finland,1,69,4,6,0,4
0,0.8,0.7,0.75,0.75,0.5,0,,Finland,1,43,6,10,0,6
0,0.7,0.3,0.5,0.75,0.75,0,,Finland,0,31,4,10,0,5
0,0.5,0.6,0.5,0.5,0.75,0,,Finland,1,15,1,,0,5
0,0.7,0.8,0.75,0.75,0.75,0,,Finland,1,71,1,6,0,5
0,0.5,0.5,0.5,0.25,0.5,0,,Finland,1,78,1,2,0,5
0,0,0,0,0.5,0,0,,Finland,1,55,4,1,1,4
0,0.9,0.6,0.5,0.25,0.25,0,,Finland,1,25,4,1,1,3
0,0.4,0.1,0.25,0.25,0.75,0,,Finland,1,23,4,1,0,7
0,0.4,0.7,0.75,0.5,0.75,0,,Finland,1,29,6,2,0,2
1,0.3,0.2,0.25,0.5,0.25,0,,Finland,1,52,7,10,0,9
0,0.7,0.6,0.75,0.5,1,0,,Finland,1,69,1,7,0,8
0,0.1,0.4,0.25,0.5,0.5,0,,Finland,1,55,5,6,0,5
0,0.6,0.5,0.25,0.5,0.75,0,,Finland,1,45,4,8,0,5
0,0.6,0.5,0.75,0.75,0.75,0,,Finland,0,56,4,2,0,5
1,0.2,0.3,0.5,0.25,0.5,0,,Finland,1,42,4,5,0,6
0,0.5,0.5,0.5,0.5,0.75,0,,Finland,0,53,7,4,0,5
1,0.4,0.8,0.75,0.5,0.75,0,,Finland,0,62,4,4,0,7
1,0.4,0.4,0.5,0.25,0.75,0,,Finland,0,69,2,9,0,8
0,0.3,0.2,0.5,0.25,0.5,0,,Finland,1,25,2,4,0,4
0,0.6,0.6,0.25,0.75,0.75,0,,Finland,0,23,4,1,0,5
0,0.5,0.3,0.25,0,0.75,0,,Finland,1,21,4,10,0,7
1,0.6,0.7,0.5,0.25,0.75,0,,Finland,1,20,4,4,0,6
1,0,0.6,0.5,0.75,0.75,0,,Finland,1,59,5,8,0,9
1,0.2,0.5,0.5,0.5,0.75,0,,Finland,1,21,4,1,0,6
0,0.5,0.3,0.5,0.25,0.75,0,,Finland,0,54,4,8,0,7
0,0.3,0.4,0.75,0.5,0.75,0,,Finland,1,38,4,5,0,4
0,0,0.7,0,0.5,0.5,0,,Finland,1,72,1,4,0,5
0,0.4,0.2,0.5,0.75,0.25,0,,Finland,1,20,2,8,0,5
0,0.5,0.7,0.75,0.25,1,0,,Finland,1,68,1,,0,7
0,0.3,0.8,0.5,0.25,0.75,0,,Finland,1,63,4,2,0,5
1,0.6,0.5,0.75,0.25,0.75,0,,Finland,1,68,1,2,0,7
1,0.5,0.6,0.75,0.5,0.75,0,,Finland,0,52,7,9,0,7
0,0.5,0.3,0.5,0.25,0.5,0,,Finland,1,28,7,9,0,7
0,0.8,0.3,0.5,0.5,0.75,0,,Finland,1,39,4,7,0,7
1,0.4,0.8,0.5,0.75,0.75,0,,Finland,0,47,6,1,1,3
1,0.2,0.6,0.5,0.5,0.5,0,,Finland,1,19,4,5,1,6
0,0.5,0.2,0.25,0.5,0.75,0,,Finland,1,52,4,6,0,5
0,0.2,0,0.75,0.25,0.25,0,,Finland,0,77,1,3,0,
0,0.5,0.5,0.5,0.5,0.25,0,,Finland,1,18,2,10,0,8
0,0,0.2,0.25,0.75,0.75,0,,Finland,1,44,6,9,0,7
0,0.5,0.4,0.75,0.25,0.25,0,,Finland,0,80,1,1,0,10
0,0.5,0.5,1,0.5,1,0,,Finland,0,17,2,1,0,7
0,0.2,0.3,0.5,0.25,0.75,0,,Finland,1,27,5,10,0,7
0,0.4,0.6,0.5,0.5,0.5,0,,Finland,1,66,4,6,0,4
0,0.6,0.7,0.75,0.5,0.75,0,,Finland,0,52,5,,1,6
0,0.9,1,0.5,0.25,0.75,0,,Finland,0,72,7,7,0,7
0,0.6,0.7,0.75,0.25,0.75,0,,Finland,0,63,4,2,0,6
0,0.8,0.4,0.25,0.75,0.75,0,,Finland,1,28,6,6,0,9
0,0.5,0.3,0.75,0.75,0.75,0,,Finland,0,15,1,,0,6
0,0,0.5,0.5,0.75,0.75,0,,Finland,1,75,4,6,0,8
0,0.7,0.4,0.75,0.75,0.75,0,,Finland,0,19,2,4,0,4
0,0.8,0.5,1,0.25,0.75,0,,Finland,1,67,1,5,0,5
0,0.2,0.7,0.25,0.75,1,0,,Finland,0,38,7,4,0,3
0,0.6,0.7,0.25,0.25,0.25,0,,Finland,0,69,4,3,0,8
0,0.5,0.5,0.25,0.5,0.5,0,,Finland,0,39,6,10,0,8
1,0.7,0.7,0.5,0.5,0.75,0,,Finland,1,40,4,8,0,8
0,0.4,0.5,0.5,0.5,0.75,0,,Finland,0,25,6,6,1,3
0,0.3,0.4,0.25,0.5,0.75,0,,Finland,0,40,4,2,0,5
0,0.4,0.5,0.5,0.5,0.75,0,,Finland,1,41,5,7,0,5
0,0.3,0.5,0.5,0.25,0.75,0,,Finland,1,60,4,5,0,6
0,0.5,0.7,0.5,0.75,0.75,0,,Finland,0,30,7,7,0,3
0,0.4,0.3,0.5,0.75,0.5,0,,Finland,1,49,4,6,0,5
0,0.5,,0.75,0.75,1,0,,Finland,0,76,1,6,0,
0,0.6,0.4,0.75,0.25,0.75,0,,Finland,0,78,4,2,0,9
1,0.5,0.5,0.75,0.25,0.75,0,,Finland,1,38,4,6,0,6
0,0,0.1,0.25,0.25,0.75,0,,Finland,1,31,4,7,0,6
0,0.4,0.3,0.5,0.5,0.25,0,,Finland,1,53,4,8,0,5
0,0.7,0.7,0.5,0.75,1,0,,Finland,1,58,5,10,0,7
0,0.5,0.5,0.75,,0.75,0,,Finland,0,29,6,6,0,7
1,0.5,0.5,0.25,0.75,0.25,0,,Finland,0,87,1,1,0,5
0,0.2,0.7,0.5,0.75,0.25,0,,Finland,0,57,6,,0,5
0,0.5,0.7,0.75,0.5,0.75,0,,Finland,0,30,7,7,0,2
0,0.5,0.3,0.5,0.75,0.75,0,,Finland,1,23,4,1,0,6
0,0.5,0.5,0.25,0.25,0.75,0,,Finland,1,52,4,10,0,8
0,0.6,0.6,1,0.5,0.75,0,,Finland,0,55,5,7,0,6
0,0.4,0.5,0.25,0,0.75,0,,Finland,1,33,4,8,0,3
0,0.2,0.1,0.25,0.75,0.75,0,,Finland,1,75,4,5,0,3
0,0,,0,0,0.5,0,,Finland,1,46,4,,0,9
0,0.5,0.5,0.5,0.5,0.75,0,,Finland,0,42,7,10,0,6
0,0.5,0.5,0.75,0.75,0.75,0,,Finland,1,15,1,10,0,7
